Temperature,Humidity,Wind_Speed,Cloud_Cover,Pressure,Rain,Rain_Binary,Temparature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name,Irrigation_Needed
31.39508355981528,43.94597024969254,2.074910859304624,89.23301730765345,1013.5581606580906,no rain,0.0,22.3,60.64,40.78,Sandy,Ground Nuts,39,0,2,28-28,No
10.29285210462505,75.9623569796917,19.6439329218008,13.383652807049607,1018.7781783038142,no rain,0.0,26.39,52.62,22.27,Sandy,Cotton,8,1,43,17-17-17,No
18.999451611959092,56.16883984814484,2.879434646283064,20.875950660893228,991.7558166154002,no rain,0.0,29.36,64.39,20.0,Red,Tobacco,13,4,39,10-26-26,No
28.24976406060145,84.9546465382013,9.58069889617592,42.301876341829306,991.8245503879313,no rain,0.0,26.67,47.94,34.08,Black,Sugarcane,13,0,8,DAP,Yes
14.290741931536012,59.07764702566689,9.600868652078184,6.03938712493397,1009.0813992665568,no rain,0.0,26.75,56.87,20.0,Clayey,Barley,12,6,30,17-17-17,No
23.025915155103235,65.57899625323375,15.623564171369184,28.62766139163948,1022.4352079404034,no rain,0.0,30.64,65.77,32.86,Clayey,Sugarcane,24,0,17,17-17-17,No
11.35844970848134,85.12265354266273,5.442917425826666,7.746912782586235,1001.1961767523868,no rain,0.0,29.89,48.59,38.0,Clayey,Pulses,26,0,21,28-28,No
14.999913122410002,61.35146650438118,14.755477150333393,47.70436210737763,1014.8263442881504,no rain,0.0,28.61,62.22,41.53,Loamy,Ground Nuts,8,13,18,Urea,No
10.46304486151535,97.63547945869152,0.5267711828171473,57.33787248278139,1049.073009203233,rain,1.0,37.09,63.72,47.99,Red,Sugarcane,39,2,0,17-17-17,No
29.842442583935515,85.51200670365782,18.54300875294647,74.92823555021944,982.130171217288,no rain,0.0,21.78,55.6,33.66,Loamy,Maize,37,3,0,10-26-26,Yes
15.598117201509504,87.8501283720485,1.9791130251583544,92.32393801200276,1012.6107100077852,rain,1.0,30.42,70.37,55.92,Red,Wheat,2,5,25,17-17-17,No
18.633792017422568,96.77443266926092,9.616590087571122,43.76208941199938,1013.173328813981,no rain,0.0,35.39,52.28,42.97,Sandy,Pulses,10,17,12,10-26-26,No
33.202032336639775,57.21954401902452,3.46859426523346,62.78099516269031,1028.4264472104385,no rain,0.0,30.53,52.17,41.92,Black,Oil seeds,3,15,15,Urea,No
27.61036004808832,70.60561849275196,7.372335459316483,6.006829089164412,998.6480080701192,no rain,0.0,28.09,56.62,36.14,Loamy,Ground Nuts,10,0,34,20-20,No
10.795973238282697,78.55142185569224,12.840410335389736,47.531382832000816,1035.9953847228517,no rain,0.0,22.95,55.86,31.58,Black,Paddy,16,3,22,28-28,No
14.117353912447818,77.14209384784415,2.8494434995290296,87.00073629596982,1008.069539401854,rain,1.0,32.06,75.56,55.73,Sandy,Tobacco,18,1,38,17-17-17,No
25.53696003749409,96.70557561927136,5.782170398608855,59.22786870825657,986.6613674833178,no rain,0.0,38.4,67.88,62.06,Clayey,Maize,11,11,16,28-28,No
24.430714715104187,50.18440437148342,13.583646654070195,37.51014129982331,1024.104234934337,no rain,0.0,33.59,66.16,69.67,Sandy,Pulses,12,13,27,20-20,No
15.947320534362715,50.39530700381944,16.890890951942698,8.924627034682198,981.8475201079656,no rain,0.0,26.47,62.91,46.87,Sandy,Ground Nuts,10,4,11,28-28,No
33.355349948119844,94.26030814274029,11.85795524802031,49.85858788649463,1030.176153553989,no rain,0.0,31.56,58.25,29.12,Loamy,Oil seeds,13,21,14,14-35-14,Yes
25.3491488991474,85.95139492085917,10.45969330558047,91.87033173373462,980.8498208432392,no rain,0.0,29.13,56.72,67.72,Clayey,Ground Nuts,8,13,32,17-17-17,No
23.39082007562396,44.23496368487184,2.1921802453997885,7.389422816593028,1021.7669141651854,no rain,0.0,23.35,59.98,63.83,Black,Oil seeds,36,4,0,14-35-14,No
24.747749408864276,69.90328146649374,2.930809231065325,53.087141902468375,1040.9624385640802,no rain,0.0,26.75,58.1,39.27,Clayey,Maize,19,0,20,14-35-14,No
28.25305073791924,82.20346138674299,19.16382742315099,42.63232854737952,1028.888589908336,no rain,0.0,30.42,48.76,42.28,Red,Millets,41,0,1,17-17-17,No
17.798624886990048,54.71254733132564,0.0524972016729097,75.94638594043187,1023.7040628317312,no rain,0.0,24.9,51.02,31.9,Loamy,Ground Nuts,14,13,8,17-17-17,No
19.955526555402297,60.4067575854973,9.688373726948583,15.11504764453302,1010.225378770114,no rain,0.0,27.31,57.3,22.41,Loamy,Wheat,34,1,0,Urea,No
15.246093724378053,70.27776281626251,15.126849614842492,17.11952773615818,1003.533686183473,no rain,0.0,31.5,74.7,23.25,Clayey,Ground Nuts,8,1,9,DAP,No
14.654825147008404,62.69759902837474,4.199260604125568,71.60043512962876,1005.9206864660924,no rain,0.0,27.63,69.25,41.18,Loamy,Millets,19,0,26,DAP,No
33.60930974959834,82.71296730483229,9.19127432655727,67.99575134724469,1006.251849398722,no rain,0.0,22.59,45.7,33.13,Black,Maize,38,0,4,14-35-14,Yes
28.48876987623219,30.41571275781488,9.86122381890442,51.76827935162682,1017.091854060072,no rain,0.0,35.97,60.1,26.8,Black,Tobacco,11,2,40,20-20,Yes
22.26147021543917,60.42427670737354,5.207943154030561,0.4558070912777268,990.0331056746916,no rain,0.0,27.69,55.55,27.9,Red,Sugarcane,26,2,22,20-20,No
15.68536569933308,53.63069627302101,17.575025021323512,85.56647760152495,1041.7317354593738,no rain,0.0,24.27,52.43,62.34,Loamy,Millets,6,1,14,DAP,No
16.358912044259824,72.64148369808788,18.50312360144465,98.73976729273946,1023.8112881013932,rain,1.0,30.42,50.01,26.27,Black,Ground Nuts,9,3,11,28-28,No
11.450729008096893,84.31709093169518,14.986737008376537,66.74442074141515,1006.2105359480367,rain,1.0,31.52,44.64,42.86,Red,Barley,13,0,35,28-28,No
20.86041563895302,35.33016135410712,0.17273183434094,93.32279456145662,1048.7548514880168,no rain,0.0,30.64,57.57,46.45,Red,Wheat,12,4,13,20-20,No
17.794897049852565,41.064181352083466,12.578511354648317,75.78146029737168,1041.0769275637697,no rain,0.0,22.17,47.78,43.03,Clayey,Paddy,15,0,16,28-28,No
27.408587220386487,76.55571368994234,4.642237359611984,68.4161923204092,1022.4771332674724,no rain,0.0,36.5,65.85,42.33,Loamy,Maize,5,10,32,10-26-26,No
19.443795982312025,81.6881708710792,5.343693182279312,35.126349593570296,1006.0224172917476,no rain,0.0,35.13,65.69,37.76,Black,Maize,8,4,6,28-28,No
14.49009193899087,71.17412439551848,3.676079098082472,7.965966509987554,1005.8365699199188,no rain,0.0,24.82,53.75,47.97,Black,Ground Nuts,6,14,10,DAP,No
10.61696820978328,98.79623442775484,11.448228569131826,3.217089088584668,984.669470844575,no rain,0.0,31.24,55.88,37.05,Sandy,Oil seeds,6,0,9,Urea,No
11.681240786581215,64.96230423746022,8.93437311906995,45.05615335624683,1003.976467955096,no rain,0.0,29.77,46.18,63.79,Loamy,Cotton,5,3,14,10-26-26,No
26.98481933746418,39.540463456835056,3.871282187388676,45.95357416106378,997.1978959903248,no rain,0.0,25.86,46.65,32.67,Clayey,Oil seeds,35,0,0,17-17-17,No
21.34242111390113,78.0403742259756,18.65281862040236,38.6185243241645,1022.5985785585792,no rain,0.0,30.15,60.77,42.93,Clayey,Cotton,44,0,0,Urea,No
23.414480277718056,72.14528655363587,4.784463066388627,2.992301438932965,1030.411443989305,no rain,0.0,29.46,59.4,49.1,Clayey,Ground Nuts,10,0,12,28-28,No
32.41678232600855,71.32950325211844,15.57477807014244,19.934523688195405,1000.4697367400196,no rain,0.0,29.37,64.45,64.66,Black,Cotton,38,0,0,10-26-26,No
34.758473684917604,68.20975446724788,0.493818005072586,13.651449970910868,1018.2303249593176,no rain,0.0,23.63,58.75,35.6,Red,Oil seeds,19,0,18,28-28,Yes
15.422424609961848,95.73669966846772,3.669602170079138,1.2738601599584398,1035.0955750214596,no rain,0.0,32.45,60.24,55.92,Sandy,Millets,10,5,31,28-28,No
26.57695507750252,39.04094777785906,16.37732135026197,61.913356412323,1024.9332667189794,no rain,0.0,37.34,63.39,25.36,Red,Paddy,15,4,39,14-35-14,No
16.583059418428768,35.12381089674849,10.728531122016957,9.894596464814098,1032.0562918755031,no rain,0.0,30.41,67.24,65.58,Loamy,Cotton,3,8,34,17-17-17,No
10.516274986643218,40.78820185641239,12.92215067500411,14.838953551695877,995.2655781405856,no rain,0.0,31.9,55.45,59.87,Sandy,Barley,12,0,37,14-35-14,No
28.959466345903536,47.14931469334653,8.577967827456112,9.911316292865136,1024.453492511405,no rain,0.0,35.85,52.79,54.13,Clayey,Cotton,16,13,16,17-17-17,No
18.000428770561697,71.50624236055285,8.71264259381061,76.46654092051192,999.1649019163876,rain,1.0,28.87,49.91,35.02,Red,Pulses,20,0,23,10-26-26,No
19.58659735429745,72.86976743677141,2.5080802759693466,88.33784034832107,996.15254117977,rain,1.0,26.33,50.2,45.34,Clayey,Oil seeds,9,19,18,10-26-26,No
24.707927838840146,46.2821314219959,3.419852919367441,11.879402978137431,998.9656095407578,no rain,0.0,29.67,58.75,40.69,Sandy,Sugarcane,35,0,0,Urea,No
30.77621138090476,64.24578495176563,18.37994153772382,61.56649333921374,1005.6567858067268,no rain,0.0,32.2,50.72,39.63,Clayey,Ground Nuts,23,0,15,28-28,Yes
25.72454608977872,63.74432969374144,9.152642046682844,61.968864458800496,1012.9658291576568,no rain,0.0,29.24,62.15,51.65,Black,Millets,6,0,41,10-26-26,No
31.81626638618488,61.71775363996575,9.44910178049606,28.13264905841945,996.048300979846,no rain,0.0,34.15,71.16,41.7,Red,Paddy,37,0,1,Urea,No
16.838550870390893,86.24817064388607,13.326615457915077,58.851322503130135,1004.4974446704242,rain,1.0,31.56,55.15,56.8,Red,Barley,9,0,35,DAP,No
29.95117084781409,63.01851489129423,0.2825391008066025,43.3281749211976,1042.754770057954,no rain,0.0,24.76,56.88,20.0,Clayey,Oil seeds,9,0,36,10-26-26,Yes
14.640898607648804,83.08558471693162,10.653883067949051,10.764524936298535,989.4238835264886,no rain,0.0,34.15,63.96,47.64,Red,Barley,11,0,14,14-35-14,No
33.819791424298614,41.65367922633587,17.70671103781921,95.82470662659532,995.1006841993964,no rain,0.0,30.7,57.71,38.36,Sandy,Wheat,9,4,18,28-28,Yes
27.187206909695384,67.23771408512177,8.346090003020123,67.8635442534158,984.2484885059896,no rain,0.0,34.89,53.79,37.58,Red,Ground Nuts,23,2,22,Urea,No
15.38769192783896,87.68733432442369,8.252073691187858,95.3959510179494,1029.621679082588,rain,1.0,26.7,63.42,24.65,Sandy,Cotton,13,1,42,17-17-17,No
33.68426476222311,42.44016087413804,9.066205092129604,15.102330739273729,1017.0587499639807,no rain,0.0,23.75,61.43,52.94,Black,Ground Nuts,37,0,0,DAP,No
28.271395169253942,62.54455180883637,17.10204105008876,79.41536782722405,1013.2024238487552,no rain,0.0,25.73,52.9,46.14,Red,Cotton,21,0,18,20-20,No
16.348541064875647,72.63555212250017,12.200021723376588,42.062581782364205,982.409062302148,no rain,0.0,25.36,50.91,24.39,Loamy,Wheat,13,0,10,20-20,No
15.332799434187049,42.93422023861011,14.947018060268883,92.96861468665313,1047.2939865859755,no rain,0.0,36.35,61.89,65.38,Black,Sugarcane,39,0,0,DAP,No
22.955017848266586,82.97359241379822,14.363003148530936,68.69909570545775,1039.0854155268928,rain,1.0,21.91,46.66,45.27,Black,Millets,24,0,21,14-35-14,No
10.641567951363289,35.52973734574222,1.017194982753422,14.7165443003356,1037.4261875682364,no rain,0.0,26.44,65.84,50.2,Clayey,Pulses,10,0,9,28-28,No
15.186751886027736,96.24908562354032,19.53399251956859,3.2474577933690907,1041.2652232876233,no rain,0.0,28.93,50.28,20.33,Red,Wheat,8,0,12,Urea,No
20.617136718787656,62.7755045952695,14.124163447917544,12.562224175887826,1034.3917612649902,no rain,0.0,30.06,53.68,70.0,Sandy,Maize,7,6,34,20-20,No
19.35424950835564,53.52861604558336,11.602504923574315,71.26897771616186,989.7606297160266,no rain,0.0,35.29,64.13,46.59,Clayey,Pulses,16,13,13,14-35-14,No
21.589385609120267,38.176490501384826,0.9035315989928572,1.0541814088031345,1048.004470168508,no rain,0.0,24.61,63.9,70.0,Loamy,Pulses,41,2,0,DAP,No
16.940717657368296,60.28176501475053,18.36162380677296,47.82645002000551,1045.3602931058113,no rain,0.0,29.38,60.44,45.57,Clayey,Millets,19,0,22,14-35-14,No
24.66960866145422,76.18628205735402,9.391136327100735,55.30533233767334,1028.725397796528,rain,1.0,30.2,51.16,32.5,Red,Barley,20,0,19,DAP,No
31.596390148080783,36.61410953996689,18.223847628339715,81.22675819649324,1000.4407473569652,no rain,0.0,32.46,68.2,64.77,Sandy,Sugarcane,11,0,9,14-35-14,No
12.938296399050827,51.4388366617424,8.368138671480445,44.65948502605501,980.0777775873428,no rain,0.0,24.26,53.19,67.73,Clayey,Oil seeds,34,0,4,DAP,No
22.93447767885285,88.52123079408977,11.546100002560877,0.5486695265095598,1014.0103238589616,no rain,0.0,37.9,75.51,25.35,Clayey,Ground Nuts,11,0,35,DAP,No
13.301702658628834,75.23267179188291,17.874358590454673,21.87821796151788,1021.6362430776064,no rain,0.0,31.1,55.48,46.43,Sandy,Cotton,34,0,2,Urea,No
27.921492029814843,44.44611083003368,9.21661865748044,4.75542932316163,1049.5786926213789,no rain,0.0,31.75,62.4,34.97,Black,Wheat,17,0,15,Urea,No
19.90149257018234,41.26368570551624,3.59062806387084,98.09524049213444,989.3040525934802,no rain,0.0,27.29,57.56,53.09,Black,Pulses,15,11,11,20-20,No
24.135532796462726,93.313951834063,8.50129826826832,63.8422334817243,986.2174068244956,rain,1.0,26.71,55.89,69.87,Loamy,Paddy,15,0,40,14-35-14,No
14.581995905351963,50.09141549386891,7.632532583373244,0.1920027702608573,1009.8422906602268,no rain,0.0,29.25,56.07,33.6,Black,Oil seeds,21,0,18,DAP,No
13.62119398358443,42.56501182290412,14.617261293977087,3.852919450131664,1032.5669355587083,no rain,0.0,29.73,58.67,29.64,Red,Barley,17,0,20,17-17-17,No
22.201407016223865,99.99748129798218,16.81467253142542,22.55220330886887,1003.8049230655844,no rain,0.0,31.62,57.88,42.77,Clayey,Oil seeds,10,12,18,14-35-14,No
18.89031844624889,51.64342794445341,0.2266452461721346,77.88555215010241,1026.365217688368,no rain,0.0,25.93,54.07,23.84,Loamy,Maize,8,13,12,14-35-14,No
33.51079863132033,38.731813146655455,9.896302681827576,39.90191854596101,1042.2606870620627,no rain,0.0,26.47,55.37,59.34,Sandy,Maize,11,1,12,20-20,No
29.13313134517413,62.3230340827063,5.3453407855861705,50.5362510583972,1035.5213393772344,no rain,0.0,21.92,53.0,33.57,Black,Barley,18,0,42,17-17-17,Yes
28.71659049626368,60.40415771389375,3.288653793555718,87.25087754752454,987.1117100966818,no rain,0.0,24.35,58.11,34.04,Clayey,Oil seeds,4,0,10,28-28,Yes
32.592993493648336,94.87617330812316,13.314113351427492,89.1242926958027,1011.2252729000104,no rain,0.0,29.55,45.99,50.06,Red,Sugarcane,9,4,10,10-26-26,No
12.085560886050464,39.39434632334133,16.710912823438868,42.78382133647214,982.6594858096712,no rain,0.0,28.29,60.24,33.44,Black,Pulses,33,0,2,DAP,No
23.804811748060164,36.37954842905148,10.888115079786566,76.01594776395537,991.8046827105508,no rain,0.0,31.31,73.26,70.0,Loamy,Pulses,11,2,41,14-35-14,No
24.61190172389422,36.50850696346761,3.875883141221928,23.417580926270897,1033.9497718562468,no rain,0.0,30.05,58.21,23.31,Loamy,Cotton,43,0,0,17-17-17,No
34.04840946368073,93.30012260755656,15.025706540046135,17.518639955310867,992.1865192285888,no rain,0.0,31.27,62.18,32.06,Sandy,Paddy,21,4,24,14-35-14,Yes
17.30368816981372,61.4558424572754,10.426653379147378,97.62942865808434,1019.1169834516852,no rain,0.0,32.51,61.45,70.0,Loamy,Ground Nuts,10,1,32,Urea,No
16.02071949788617,40.5424569708658,16.092762535908193,63.82010106193713,1023.048494033772,no rain,0.0,23.98,44.94,20.0,Sandy,Oil seeds,14,11,13,28-28,No
12.507348556637446,71.56810688655034,19.29445652935263,65.72874626922024,990.9645435896427,rain,1.0,30.28,69.29,53.16,Sandy,Tobacco,39,1,2,10-26-26,No
10.410740739786856,67.63363489555825,8.38701983469547,87.78378808585963,1044.0375513786223,no rain,0.0,28.02,54.85,55.71,Sandy,Sugarcane,10,9,18,20-20,No
33.23823291980476,43.88847234242295,6.380041908922931,2.703440199086471,984.0951293206034,no rain,0.0,28.66,56.26,39.29,Black,Sugarcane,37,0,1,DAP,Yes
26.747913664772756,72.21266975984597,5.641590180986952,28.58883878680828,1044.3464214022513,no rain,0.0,30.85,70.39,29.35,Black,Millets,22,0,26,10-26-26,No
29.628822800578444,53.81618640218619,13.819729333043345,71.91700166517863,987.9659571012492,no rain,0.0,24.51,62.55,65.83,Loamy,Pulses,13,4,5,Urea,No
17.043252643848728,46.6859537411609,19.43754816359661,45.46231906286585,1043.0608988339477,no rain,0.0,22.33,56.84,29.98,Black,Ground Nuts,18,4,23,14-35-14,No
24.66025415465817,65.72804276293198,5.716379082026735,94.2868959553512,1005.7523648865276,no rain,0.0,29.75,55.39,28.42,Sandy,Tobacco,42,1,4,14-35-14,No
11.598881653024527,50.41544830614713,9.245564313288371,45.05744964190546,1035.2888552862053,no rain,0.0,28.27,52.86,22.36,Clayey,Ground Nuts,41,0,2,10-26-26,No
22.14068989836557,45.54979452328492,11.526618529239222,12.703221804242949,1007.5966344673604,no rain,0.0,33.27,67.2,40.49,Loamy,Paddy,17,0,12,10-26-26,No
34.43737849361117,91.5805685809772,19.07847182092882,90.73002661518127,1031.3209538135632,no rain,0.0,38.53,70.2,28.94,Loamy,Millets,10,0,32,17-17-17,Yes
31.91263113291477,40.90338036013921,4.942903319822703,0.511677256246168,1039.667352877433,no rain,0.0,25.2,60.02,69.92,Sandy,Oil seeds,8,14,31,20-20,No
18.45397379592114,49.64129840993827,19.23265951350262,75.87634947029133,1016.780721500335,no rain,0.0,23.66,55.66,31.32,Red,Wheat,38,0,2,20-20,No
34.03925386353747,57.0296865894878,10.48052189181847,0.833765821962984,1008.1497696935138,no rain,0.0,35.01,71.58,39.2,Black,Wheat,9,0,16,14-35-14,Yes
15.792540661780112,49.1546817210016,14.5677392418001,46.32150465449535,1007.6242848096132,no rain,0.0,36.92,69.78,32.64,Clayey,Maize,12,2,31,14-35-14,No
33.73297056039203,44.74974498044387,15.62681793517594,20.554669993922936,983.9614234006616,no rain,0.0,23.74,47.23,43.64,Red,Tobacco,18,0,19,10-26-26,No
33.534442617662464,83.98022679382116,3.2921845779347025,95.16628537634972,981.0371001954032,no rain,0.0,30.51,48.99,28.68,Black,Tobacco,6,0,11,14-35-14,Yes
29.980064683809797,53.03113111065071,19.494892100004265,39.67404960101454,1032.049909398455,no rain,0.0,27.02,68.83,33.05,Black,Tobacco,0,16,19,Urea,Yes
25.76119842166978,37.87590703895369,19.522411556163327,3.095282414916422,1009.0779638381648,no rain,0.0,27.77,42.89,59.1,Red,Barley,6,2,13,Urea,No
31.85719916562368,67.8626613719687,17.323401105144132,77.67943733625651,990.5764937902496,no rain,0.0,39.65,63.55,47.33,Red,Cotton,3,12,30,Urea,No
17.32550711269492,38.784194806548726,16.86709630945297,31.658394868727637,1041.0075897961858,no rain,0.0,37.27,64.08,36.28,Red,Barley,15,4,45,20-20,No
31.22358888282296,55.02637252086495,6.525288434603995,63.945834009198144,1024.6440207894077,no rain,0.0,27.93,64.17,62.13,Black,Pulses,7,0,6,20-20,No
25.446917297938093,91.72787335905988,17.04132921402429,40.52280525104782,1013.2153113849392,no rain,0.0,29.95,61.75,36.58,Black,Sugarcane,37,0,0,28-28,No
10.330921443972487,55.84128365743538,17.766559142525182,43.85140917009186,1004.9889495277736,no rain,0.0,24.97,59.24,47.46,Sandy,Paddy,26,0,21,20-20,No
18.680837948305488,74.2756282001775,5.3305290245208,26.37964426722006,1004.1322428463868,no rain,0.0,27.68,61.68,59.47,Clayey,Paddy,18,0,36,17-17-17,No
13.703521523704126,66.02378752060419,3.4131243985401727,78.83326084240687,1005.9994196540192,no rain,0.0,23.82,47.74,30.62,Black,Cotton,2,20,12,17-17-17,No
34.54573474545633,39.64073920445829,15.139574982873915,46.37204901378183,1042.0588035103833,no rain,0.0,34.57,69.61,57.23,Clayey,Pulses,38,0,0,DAP,No
21.9592576759997,75.43487184535846,11.554705877864864,3.961749637798717,1006.5022889187302,no rain,0.0,35.1,70.14,56.12,Loamy,Pulses,16,0,44,20-20,No
22.434784137466565,89.92244978536644,2.157263996703185,94.47671695782256,981.3521501733484,rain,1.0,33.71,59.42,29.32,Black,Barley,16,0,38,14-35-14,No
25.98681290996809,36.52487318317408,7.990111981162087,49.692078362284754,990.1453584159108,no rain,0.0,24.75,45.31,49.7,Clayey,Cotton,23,0,23,10-26-26,No
19.21461515324044,82.75760623908542,6.639998903312532,48.59719474528652,1004.2345765169412,no rain,0.0,37.36,59.64,53.7,Loamy,Millets,3,12,31,10-26-26,No
13.422506792139972,78.31478970632847,13.213816279939456,34.645065540002854,991.64465405272,no rain,0.0,32.22,56.29,48.76,Black,Maize,35,0,2,10-26-26,No
30.552943329856134,90.6662402498002,8.408103080362356,63.5147835490334,1037.6087023124312,no rain,0.0,32.35,48.81,46.33,Loamy,Paddy,31,3,0,20-20,No
14.74619779756895,37.28643524934269,12.973525989687866,40.15426058450853,1049.9112127527635,no rain,0.0,40.0,80.0,59.99,Clayey,Cotton,42,0,0,10-26-26,No
22.7829745636614,51.39867655776752,15.987761361564845,74.94793492947598,1003.3914114604064,no rain,0.0,25.85,62.32,48.82,Red,Cotton,33,3,0,DAP,No
15.60792572436848,78.6004041058462,14.141451045313618,87.65825736691525,1013.9630443699092,rain,1.0,30.61,66.36,42.09,Red,Barley,8,22,18,DAP,No
12.446112112350852,31.54125852206552,12.350706858149984,48.97314647662553,983.3332717026996,no rain,0.0,34.51,54.79,54.12,Loamy,Maize,5,6,26,28-28,No
